"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/11/1999","AQS","060374002","7","19","ug/m3 LC","69","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"07/17/1999","AQS","060374002","7","12","ug/m3 LC","56","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"07/23/1999","AQS","060374002","7","10","ug/m3 LC","53","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"07/29/1999","AQS","060374002","7","10","ug/m3 LC","53","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"08/04/1999","AQS","060374002","7","17","ug/m3 LC","66","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"08/10/1999","AQS","060374002","7","8","ug/m3 LC","44","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"08/16/1999","AQS","060374002","7","12","ug/m3 LC","56","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"08/22/1999","AQS","060374002","7","14","ug/m3 LC","60","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"08/28/1999","AQS","060374002","7","17","ug/m3 LC","66","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"09/03/1999","AQS","060374002","7","9","ug/m3 LC","50","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"09/09/1999","AQS","060374002","7","12","ug/m3 LC","56","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"09/15/1999","AQS","060374002","7","22","ug/m3 LC","75","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"09/21/1999","AQS","060374002","7","17","ug/m3 LC","66","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"09/27/1999","AQS","060374002","7","11","ug/m3 LC","55","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"10/03/1999","AQS","060374002","7","32","ug/m3 LC","94","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"10/09/1999","AQS","060374002","7","16","ug/m3 LC","64","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"10/15/1999","AQS","060374002","7","12","ug/m3 LC","56","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"10/21/1999","AQS","060374002","7","21","ug/m3 LC","73","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"10/27/1999","AQS","060374002","7","31","ug/m3 LC","92","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"11/02/1999","AQS","060374002","7","48","ug/m3 LC","132","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"11/08/1999","AQS","060374002","7","10","ug/m3 LC","53","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"11/14/1999","AQS","060374002","7","24","ug/m3 LC","79","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"11/20/1999","AQS","060374002","7","24","ug/m3 LC","79","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"11/26/1999","AQS","060374002","7","21","ug/m3 LC","73","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"12/02/1999","AQS","060374002","7","25","ug/m3 LC","81","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"12/08/1999","AQS","060374002","7","20","ug/m3 LC","71","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"12/14/1999","AQS","060374002","7","33","ug/m3 LC","96","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"12/20/1999","AQS","060374002","7","32","ug/m3 LC","94","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"12/26/1999","AQS","060374002","7","21","ug/m3 LC","73","Long Beach (North)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","785","DICHOTOMOUS APPROVED PM10 REFR","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.82376","-118.18921"
"01/03/1999","AQS","060379002","1","16.3","ug/m3 LC","64","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/06/1999","AQS","060379002","1","23.5","ug/m3 LC","78","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/09/1999","AQS","060379002","1","11.7","ug/m3 LC","56","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/12/1999","AQS","060379002","1","8.8","ug/m3 LC","49","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/15/1999","AQS","060379002","1","13.7","ug/m3 LC","60","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/18/1999","AQS","060379002","1","22.4","ug/m3 LC","76","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/21/1999","AQS","060379002","1","11.2","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/24/1999","AQS","060379002","1","12.2","ug/m3 LC","57","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/27/1999","AQS","060379002","1","11","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/30/1999","AQS","060379002","1","14","ug/m3 LC","60","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/02/1999","AQS","060379002","1","11.9","ug/m3 LC","56","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/05/1999","AQS","060379002","1","12.6","ug/m3 LC","58","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/08/1999","AQS","060379002","1","8.8","ug/m3 LC","49","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/11/1999","AQS","060379002","1","4.8","ug/m3 LC","27","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/14/1999","AQS","060379002","1","18.5","ug/m3 LC","69","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/17/1999","AQS","060379002","1","3.4","ug/m3 LC","19","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/20/1999","AQS","060379002","1","7.9","ug/m3 LC","44","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/23/1999","AQS","060379002","1","8.6","ug/m3 LC","48","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"02/26/1999","AQS","060379002","1","9.2","ug/m3 LC","51","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/01/1999","AQS","060379002","1","6.2","ug/m3 LC","34","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/04/1999","AQS","060379002","1","7.1","ug/m3 LC","39","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/10/1999","AQS","060379002","1","11","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/13/1999","AQS","060379002","1","12.3","ug/m3 LC","57","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/19/1999","AQS","060379002","1","15.6","ug/m3 LC","63","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/22/1999","AQS","060379002","1","7.8","ug/m3 LC","43","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/25/1999","AQS","060379002","1","11.2","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/28/1999","AQS","060379002","1","12.8","ug/m3 LC","58","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"03/31/1999","AQS","060379002","1","6","ug/m3 LC","33","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/03/1999","AQS","060379002","1","9","ug/m3 LC","50","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/06/1999","AQS","060379002","1","5.7","ug/m3 LC","32","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/09/1999","AQS","060379002","1","5.8","ug/m3 LC","32","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/12/1999","AQS","060379002","1","5.7","ug/m3 LC","32","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/15/1999","AQS","060379002","1","7.2","ug/m3 LC","40","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/18/1999","AQS","060379002","1","9.1","ug/m3 LC","51","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/21/1999","AQS","060379002","1","9.9","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/24/1999","AQS","060379002","1","10.6","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/27/1999","AQS","060379002","1","10.8","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"04/30/1999","AQS","060379002","1","9.7","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/03/1999","AQS","060379002","1","9.7","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/06/1999","AQS","060379002","1","11.5","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/09/1999","AQS","060379002","1","7.5","ug/m3 LC","42","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/12/1999","AQS","060379002","1","11.3","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/15/1999","AQS","060379002","1","8.7","ug/m3 LC","48","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/18/1999","AQS","060379002","1","8.4","ug/m3 LC","47","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/21/1999","AQS","060379002","1","12.4","ug/m3 LC","57","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/24/1999","AQS","060379002","1","12.6","ug/m3 LC","58","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/27/1999","AQS","060379002","1","14.2","ug/m3 LC","61","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"05/30/1999","AQS","060379002","1","9.5","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/02/1999","AQS","060379002","1","4.4","ug/m3 LC","24","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/05/1999","AQS","060379002","1","7.7","ug/m3 LC","43","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/08/1999","AQS","060379002","1","9.1","ug/m3 LC","51","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/11/1999","AQS","060379002","1","9.1","ug/m3 LC","51","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/14/1999","AQS","060379002","1","11.8","ug/m3 LC","56","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/17/1999","AQS","060379002","1","11","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/20/1999","AQS","060379002","1","11.1","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/23/1999","AQS","060379002","1","10.2","ug/m3 LC","53","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/26/1999","AQS","060379002","1","10.6","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"06/29/1999","AQS","060379002","1","13","ug/m3 LC","58","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/02/1999","AQS","060379002","1","11.5","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/05/1999","AQS","060379002","1","10.4","ug/m3 LC","53","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/08/1999","AQS","060379002","1","10.1","ug/m3 LC","53","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
